Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
2023-04-07 20:35:00,27886.64,27895.27,27870.0,27895.27,84.3916,2023-04-07 20:39:59.999,2352899.3429562,1786,56.3373,1570654.4235093,0
2023-04-07 20:40:00,27895.26,27895.27,27893.96,27894.24,31.90395,2023-04-07 20:44:59.999,889954.0636122,1011,5.72889,159805.1745739,0
2023-04-07 20:45:00,27894.23,27894.56,27894.23,27894.55,15.96687,2023-04-07 20:49:59.999,445386.465848,925,10.28981,287028.0449098,0
2023-04-07 20:50:00,27894.55,27894.56,27849.94,27851.08,226.80764,2023-04-07 20:54:59.999,6319392.3304453,3355,80.6755,2247251.4412004,0
2023-04-07 20:55:00,27851.09,27867.81,27839.02,27864.2,64.41068,2023-04-07 20:59:59.999,1794119.7258816,2145,39.28882,1094383.7087194,0
2023-04-07 21:00:00,27864.21,27865.6,27864.2,27865.6,26.61653,2023-04-07 21:04:59.999,741662.5582573,1134,16.61112,462867.014836,0
2023-04-07 21:05:00,27865.6,27882.56,27865.59,27880.11,54.52305,2023-04-07 21:09:59.999,1519743.3141555,1455,33.99706,947633.5612839,0
2023-04-07 21:10:00,27880.11,27898.0,27880.11,27898.0,33.90023,2023-04-07 21:14:59.999,945392.7067942,1223,22.68043,632562.17047,0
2023-04-07 21:15:00,27897.99,27909.27,27896.15,27904.8,56.1858,2023-04-07 21:19:59.999,1567653.4007288,1642,27.59128,769805.1273791,0
2023-04-07 21:20:00,27904.8,27904.81,27889.49,27889.49,55.07265,2023-04-07 21:24:59.999,1536559.9474843,1716,14.25226,397632.1097991,0
2023-04-07 21:25:00,27889.5,27889.5,27874.41,27875.83,38.04567,2023-04-07 21:29:59.999,1060618.0499314,1576,23.13658,644960.2287117,0
2023-04-07 21:30:00,27875.83,27875.99,27875.52,27875.99,26.89947,2023-04-07 21:34:59.999,749844.4285908,1112,16.69908,465499.8524961,0
2023-04-07 21:35:00,27875.98,27879.06,27862.98,27863.07,45.35319,2023-04-07 21:39:59.999,1264039.0271679,1588,18.79751,523880.1227296,0
2023-04-07 21:40:00,27863.07,27871.42,27858.3,27870.01,42.25365,2023-04-07 21:44:59.999,1177333.438205,1738,24.29093,676819.1191744,0
2023-04-07 21:45:00,27870.01,27871.01,27868.72,27870.55,14.66465,2023-04-07 21:49:59.999,408704.9360089,1014,6.59775,183878.8739734,0
2023-04-07 21:50:00,27870.55,27894.71,27870.0,27892.97,31.86754,2023-04-07 21:54:59.999,888548.9570532,1698,17.97402,501124.9979855,0
2023-04-07 21:55:00,27892.97,27892.98,27891.01,27891.13,20.17625,2023-04-07 21:59:59.999,562743.7393263,1118,9.38467,261751.7275052,0
2023-04-07 22:00:00,27891.13,27891.15,27884.89,27884.91,64.78067,2023-04-07 22:04:59.999,1806539.4074346,1505,34.46277,961034.5543377,0
2023-04-07 22:05:00,27884.91,27884.92,27866.34,27867.66,59.58934,2023-04-07 22:09:59.999,1661046.8392165,1915,26.46958,737796.0369616,0
2023-04-07 22:10:00,27867.66,27874.14,27867.22,27867.75,36.18175,2023-04-07 22:14:59.999,1008420.6787216,1532,16.45607,458639.5309348,0
2023-04-07 22:15:00,27867.75,27872.02,27864.99,27872.02,22.19311,2023-04-07 22:19:59.999,618480.0002743,1403,14.39718,401221.8176509,0
2023-04-07 22:20:00,27872.01,27885.98,27872.01,27885.98,46.17184,2023-04-07 22:24:59.999,1287071.6689567,1339,35.89302,1000540.189304,0
2023-04-07 22:25:00,27885.98,27890.0,27882.25,27882.26,43.00688,2023-04-07 22:29:59.999,1199343.4275638,1483,15.15393,422603.9200482,0
2023-04-07 22:30:00,27882.26,27888.0,27881.51,27881.51,22.61685,2023-04-07 22:34:59.999,630684.6127118,1420,8.63807,240877.4858987,0
2023-04-07 22:35:00,27881.51,27889.04,27880.98,27889.04,24.93734,2023-04-07 22:39:59.999,695374.7213265,1280,18.1442,505957.0501942,0
2023-04-07 22:40:00,27889.04,27948.13,27889.03,27932.55,191.12494,2023-04-07 22:44:59.999,5336453.1675128,4109,121.88126,3402951.9848806,0
2023-04-07 22:45:00,27932.55,27980.74,27932.55,27960.0,236.97485,2023-04-07 22:49:59.999,6626778.3555223,4629,137.41163,3842242.8117229,0
2023-04-07 22:50:00,27960.01,27960.01,27935.99,27941.34,124.34421,2023-04-07 22:54:59.999,3474946.09995,2398,42.72437,1193720.8549498,0
2023-04-07 22:55:00,27941.33,27959.15,27941.3,27955.99,81.18704,2023-04-07 22:59:59.999,2269471.9201852,2119,40.78573,1140051.9148732,0
2023-04-07 23:00:00,27955.99,27956.51,27946.8,27948.79,45.94817,2023-04-07 23:04:59.999,1284285.5274305,2151,19.117,534333.8277695,0
2023-04-07 23:05:00,27948.79,27973.04,27923.28,27926.41,194.63947,2023-04-07 23:09:59.999,5440273.4538088,3176,68.29672,1908700.9295941,0
2023-04-07 23:10:00,27926.4,27931.59,27917.71,27931.57,78.10561,2023-04-07 23:14:59.999,2181112.7111061,1823,46.23171,1291023.7903962,0
2023-04-07 23:15:00,27931.57,27931.8,27913.72,27913.73,38.30896,2023-04-07 23:19:59.999,1069741.2146584,1430,10.81588,302015.3406505,0
2023-04-07 23:20:00,27913.73,27916.22,27900.0,27900.0,52.44264,2023-04-07 23:24:59.999,1463623.8612014,1565,19.51687,544702.7903862,0
2023-04-07 23:25:00,27900.0,27905.81,27894.32,27904.03,60.54534,2023-04-07 23:29:59.999,1689330.2224255,1651,24.38133,680260.2808338,0
2023-04-07 23:30:00,27904.02,27917.35,27904.02,27917.34,24.12382,2023-04-07 23:34:59.999,673244.2344097,1373,14.34044,400204.4994962,0
2023-04-07 23:35:00,27917.34,27922.58,27916.1,27918.8,39.16694,2023-04-07 23:39:59.999,1093473.2881925,1219,19.03066,531285.1624856,0
2023-04-07 23:40:00,27918.8,27922.68,27918.8,27919.74,29.23479,2023-04-07 23:44:59.999,816268.5831243,1092,18.93001,528539.9677833,0
2023-04-07 23:45:00,27919.74,27933.3,27916.62,27916.65,36.31452,2023-04-07 23:49:59.999,1014138.4918958,1484,16.97652,474058.2773884,0
2023-04-07 23:50:00,27916.66,27918.56,27902.21,27906.27,54.43994,2023-04-07 23:54:59.999,1519530.6654494,1698,25.77764,719454.4389644,0
2023-04-07 23:55:00,27906.26,27906.9,27906.26,27906.33,26.85399,2023-04-07 23:59:59.999,749402.5065669,1197,15.88148,443197.4217996,0
2023-04-08 00:00:00,27906.34,27907.43,27903.91,27903.91,44.02168,2023-04-08 00:04:59.999,1228459.5588935,2290,18.46887,515387.0605503,0
2023-04-08 00:05:00,27903.92,27903.92,27897.22,27897.22,34.76239,2023-04-08 00:09:59.999,969908.4847607,2172,15.72548,438764.2409944,0
2023-04-08 00:10:00,27897.22,27897.78,27891.53,27891.57,47.70524,2023-04-08 00:14:59.999,1330710.4486925,2180,19.53096,544805.2777032,0
2023-04-08 00:15:00,27891.56,27902.48,27876.3,27876.31,106.56715,2023-04-08 00:19:59.999,2972257.0428619,2778,51.16163,1427034.6454567,0
2023-04-08 00:20:00,27876.3,27892.26,27871.12,27886.21,72.52176,2023-04-08 00:24:59.999,2021840.2677055,2587,33.86673,944109.794633,0
2023-04-08 00:25:00,27886.22,27896.96,27878.71,27896.96,45.42556,2023-04-08 00:29:59.999,1266783.4090294,1856,30.22778,842941.804003,0
2023-04-08 00:30:00,27896.95,27914.46,27896.95,27914.22,50.61365,2023-04-08 00:34:59.999,1412488.3917625,1879,36.57539,1020687.6722948,0
2023-04-08 00:35:00,27914.22,27919.61,27896.58,27896.58,55.53123,2023-04-08 00:39:59.999,1549814.9289598,2158,26.66771,744210.9796615,0
2023-04-08 00:40:00,27896.58,27898.35,27870.0,27870.04,58.98627,2023-04-08 00:44:59.999,1645027.1274227,2377,25.01297,697573.4761942,0
2023-04-08 00:45:00,27870.04,27882.02,27870.04,27879.64,89.26477,2023-04-08 00:49:59.999,2488557.9755588,2129,42.45853,1183617.2314408,0
2023-04-08 00:50:00,27879.63,27879.64,27859.02,27859.1,168.78209,2023-04-08 00:54:59.999,4703098.2184485,3372,85.40887,2379709.4799997,0
2023-04-08 00:55:00,27859.09,27880.66,27859.09,27880.27,124.96128,2023-04-08 00:59:59.999,3482211.0526975,2591,98.59452,2747250.3033231,0
2023-04-08 01:00:00,27880.26,27890.53,27880.26,27886.41,51.7154,2023-04-08 01:04:59.999,1442201.5061189,2332,27.71807,772950.749554,0
2023-04-08 01:05:00,27886.4,27890.98,27884.6,27890.98,34.34842,2023-04-08 01:09:59.999,957860.1579738,1970,19.49208,543568.7664634,0
2023-04-08 01:10:00,27890.98,27895.25,27890.97,27895.24,29.86616,2023-04-08 01:14:59.999,833090.260509,1643,16.46397,459247.8403722,0
2023-04-08 01:15:00,27895.25,27898.94,27880.02,27880.02,76.53822,2023-04-08 01:19:59.999,2134635.3904281,2582,21.63043,603285.4815537,0
2023-04-08 01:20:00,27880.03,27895.77,27880.02,27895.76,37.26085,2023-04-08 01:24:59.999,1038953.9675514,1911,27.66567,771427.8426836,0
2023-04-08 01:25:00,27895.76,27896.4,27895.76,27896.39,29.46896,2023-04-08 01:29:59.999,822077.0964309,1556,20.06669,559787.9185344,0
2023-04-08 01:30:00,27896.39,27916.23,27896.39,27916.23,80.20592,2023-04-08 01:34:59.999,2238382.4752379,2366,54.82641,1530041.2138375,0
2023-04-08 01:35:00,27916.23,27935.15,27915.14,27915.16,92.64978,2023-04-08 01:39:59.999,2587105.8870205,2420,53.53207,1494740.3948588,0
2023-04-08 01:40:00,27915.16,27918.46,27914.78,27917.89,64.44407,2023-04-08 01:44:59.999,1799056.6121302,1886,23.27056,649636.3449843,0
2023-04-08 01:45:00,27917.9,27917.9,27912.07,27912.08,34.20394,2023-04-08 01:49:59.999,954859.126837,1708,13.2188,369030.1773478,0
2023-04-08 01:50:00,27912.07,27913.91,27895.9,27901.96,73.78289,2023-04-08 01:54:59.999,2058935.1367137,1856,24.87416,694129.2595211,0
2023-04-08 01:55:00,27901.96,27903.26,27901.95,27903.24,19.07069,2023-04-08 01:59:59.999,532126.9547859,1031,10.99848,306888.6342141,0
2023-04-08 02:00:00,27903.24,27905.1,27903.24,27905.09,52.3844,2023-04-08 02:04:59.999,1461760.6638739,1483,28.94655,807740.7362958,0
2023-04-08 02:05:00,27905.09,27905.78,27905.09,27905.78,20.12706,2023-04-08 02:09:59.999,561649.6930963,1242,13.42162,374533.0088826,0
2023-04-08 02:10:00,27905.78,27907.68,27905.77,27907.67,46.44616,2023-04-08 02:14:59.999,1296184.5473048,1309,21.8544,609889.9091985,0
2023-04-08 02:15:00,27907.67,27908.34,27907.67,27908.34,21.21181,2023-04-08 02:19:59.999,591982.8030591,1308,13.23618,369397.3744846,0
2023-04-08 02:20:00,27908.34,27913.9,27908.33,27913.89,21.86406,2023-04-08 02:24:59.999,610268.3258668,1225,10.9805,306484.2998108,0
2023-04-08 02:25:00,27913.9,27920.48,27913.89,27920.48,48.0254,2023-04-08 02:29:59.999,1340874.2218785,1731,24.25633,677238.9092216,0
2023-04-08 02:30:00,27920.47,27930.06,27920.47,27920.48,53.64865,2023-04-08 02:34:59.999,1498213.3456752,1820,25.37644,708667.130538,0
2023-04-08 02:35:00,27920.48,27920.48,27902.95,27905.35,49.25412,2023-04-08 02:39:59.999,1374725.6537639,1907,19.22774,536631.1188296,0
2023-04-08 02:40:00,27905.35,27911.38,27903.19,27911.38,36.7756,2023-04-08 02:44:59.999,1026258.4043777,1299,19.67755,549120.5058701,0
2023-04-08 02:45:00,27911.37,27927.94,27911.37,27927.93,26.79719,2023-04-08 02:49:59.999,748210.423839,1523,15.67448,437628.3559568,0
2023-04-08 02:50:00,27927.93,27930.42,27925.65,27927.14,45.09889,2023-04-08 02:54:59.999,1259513.3459708,1806,16.71757,466876.1777373,0
2023-04-08 02:55:00,27927.13,27965.76,27927.13,27956.76,185.77011,2023-04-08 02:59:59.999,5192998.8466886,2506,103.78,2900702.8344527,0
2023-04-08 03:00:00,27956.77,27958.01,27952.98,27952.98,85.33901,2023-04-08 03:04:59.999,2385712.4114524,2601,40.29834,1126551.0625072,0
2023-04-08 03:05:00,27952.99,27955.36,27945.63,27948.7,71.54015,2023-04-08 03:09:59.999,1999652.4099696,2156,33.40231,933628.3437275,0
2023-04-08 03:10:00,27948.69,27980.0,27948.69,27953.37,153.66682,2023-04-08 03:14:59.999,4297835.3622966,3024,85.12306,2380604.8300157,0
2023-04-08 03:15:00,27953.37,27957.89,27939.46,27940.01,77.4904,2023-04-08 03:19:59.999,2165800.7911407,1769,40.6836,1137076.0271936,0
2023-04-08 03:20:00,27940.02,27950.72,27940.01,27949.33,85.78598,2023-04-08 03:24:59.999,2397634.4718761,1703,66.12297,1848065.2891244,0
2023-04-08 03:25:00,27949.34,28059.39,27949.33,28046.41,388.46669,2023-04-08 03:29:59.999,10882661.9052087,7792,284.85907,7978691.3341846,0
2023-04-08 03:30:00,28046.41,28052.25,28012.0,28014.31,188.16122,2023-04-08 03:34:59.999,5273624.7915508,3133,83.31443,2335115.8357248,0
2023-04-08 03:35:00,28014.31,28035.05,27993.74,28007.61,132.42721,2023-04-08 03:39:59.999,3709665.0773873,2768,52.42279,1468362.3941016,0
2023-04-08 03:40:00,28007.61,28012.01,27998.58,27998.58,92.74393,2023-04-08 03:44:59.999,2597284.1886521,2049,39.25198,1099206.3306453,0
2023-04-08 03:45:00,27998.58,27999.01,27981.0,27983.7,68.12111,2023-04-08 03:49:59.999,1906857.3081155,1912,37.45813,1048492.7839756,0
2023-04-08 03:50:00,27983.7,28027.31,27983.69,28023.37,72.08983,2023-04-08 03:54:59.999,2019060.6372642,2007,43.4714,1217391.4550129,0
2023-04-08 03:55:00,28023.37,28023.82,28017.0,28023.39,68.80168,2023-04-08 03:59:59.999,1927790.7049393,1514,43.06701,1206691.2395459,0
2023-04-08 04:00:00,28023.39,28029.47,28023.3,28029.46,29.31745,2023-04-08 04:04:59.999,821609.705938,1716,18.85012,528268.5684815,0
2023-04-08 04:05:00,28029.46,28038.27,28029.46,28037.51,51.31092,2023-04-08 04:09:59.999,1438478.5166777,1432,33.94463,951602.7339522,0
2023-04-08 04:10:00,28037.5,28040.72,28022.09,28032.91,111.65698,2023-04-08 04:14:59.999,3130266.3102805,2227,56.89612,1595028.4058033,0
2023-04-08 04:15:00,28032.9,28033.12,28012.37,28012.38,49.93032,2023-04-08 04:19:59.999,1399338.2465504,1965,18.42991,516548.6150893,0
2023-04-08 04:20:00,28012.37,28017.56,27993.0,28017.55,99.68273,2023-04-08 04:24:59.999,2791505.2992169,1796,37.17533,1041121.8017268,0
2023-04-08 04:25:00,28017.56,28017.56,28009.46,28010.02,36.79816,2023-04-08 04:29:59.999,1030815.6068594,1327,19.32819,541404.843372,0
2023-04-08 04:30:00,28010.01,28010.02,27998.0,27998.0,47.6354,2023-04-08 04:34:59.999,1333961.0107816,1360,8.78112,245899.2910372,0
2023-04-08 04:35:00,27998.0,27998.01,27981.88,27982.65,49.83131,2023-04-08 04:39:59.999,1394843.4159509,1376,9.80746,274489.3399607,0
2023-04-08 04:40:00,27982.64,28001.23,27982.64,28001.22,41.23607,2023-04-08 04:44:59.999,1154500.7754732,1233,31.55104,883322.4417695,0
2023-04-08 04:45:00,28001.22,28001.23,27980.02,27980.03,55.48334,2023-04-08 04:49:59.999,1553125.1597688,2630,23.46619,656894.7399228,0
2023-04-08 04:50:00,27980.03,27983.92,27974.14,27983.91,40.24131,2023-04-08 04:54:59.999,1125833.8067391,1350,19.85467,555467.8192187,0
2023-04-08 04:55:00,27983.92,27984.98,27983.91,27984.98,15.75495,2023-04-08 04:59:59.999,440897.6084573,856,10.23044,286295.4041461,0
2023-04-08 05:00:00,27984.97,27984.98,27979.03,27979.03,33.75803,2023-04-08 05:04:59.999,944649.2268638,1224,10.95456,306527.4561027,0
2023-04-08 05:05:00,27979.03,28000.0,27979.03,27999.44,103.91333,2023-04-08 05:09:59.999,2908386.376984,1771,60.8136,1702029.7716161,0
2023-04-08 05:10:00,27999.43,28012.0,27999.43,28011.49,62.84033,2023-04-08 05:14:59.999,1759742.7059324,1495,31.88315,892817.4477835,0
2023-04-08 05:15:00,28011.48,28013.11,28010.39,28013.11,43.00445,2023-04-08 05:19:59.999,1204599.8939611,1261,30.85679,864331.7471367,0
2023-04-08 05:20:00,28013.12,28032.81,28013.12,28013.98,150.20533,2023-04-08 05:24:59.999,4209251.4409396,2072,52.76602,1478549.9411387,0
2023-04-08 05:25:00,28013.99,28013.99,28013.9,28013.91,21.37021,2023-04-08 05:29:59.999,598664.4186562,1169,11.46302,321124.7509474,0
2023-04-08 05:30:00,28013.91,28032.18,28013.9,28031.62,34.22481,2023-04-08 05:34:59.999,958973.9520818,1358,21.03777,589467.7721242,0
2023-04-08 05:35:00,28031.62,28032.17,28028.93,28029.45,42.51748,2023-04-08 05:39:59.999,1191781.6227423,1258,13.57309,380455.5357805,0
2023-04-08 05:40:00,28029.45,28041.68,28029.45,28041.67,56.5398,2023-04-08 05:44:59.999,1585209.4416853,1789,33.57187,941257.2593293,0
2023-04-08 05:45:00,28041.68,28060.17,28033.39,28059.6,132.14435,2023-04-08 05:49:59.999,3706365.4512104,3037,75.98652,2131224.3128468,0
2023-04-08 05:50:00,28059.6,28088.59,28053.96,28081.01,117.62259,2023-04-08 05:54:59.999,3301202.5596878,3192,69.88276,1961297.8402162,0
2023-04-08 05:55:00,28081.01,28154.99,28081.0,28140.92,539.56421,2023-04-08 05:59:59.999,15176587.3640485,9117,360.42504,10137177.4786282,0
2023-04-08 06:00:00,28140.91,28152.57,28121.82,28125.43,223.68273,2023-04-08 06:04:59.999,6294195.7491829,4139,117.23749,3299048.0999034,0
2023-04-08 06:05:00,28125.43,28138.59,28118.97,28118.97,136.00249,2023-04-08 06:09:59.999,3825549.1505607,2285,64.73479,1820884.6258761,0
2023-04-08 06:10:00,28118.97,28121.63,28097.8,28109.97,101.6827,2023-04-08 06:14:59.999,2858430.1330476,2117,47.63082,1338863.0825697,0
2023-04-08 06:15:00,28109.97,28115.0,28094.49,28099.8,106.47067,2023-04-08 06:19:59.999,2991824.0247517,2324,64.79803,1820744.457067,0
2023-04-08 06:20:00,28099.81,28116.41,28086.28,28116.4,94.37758,2023-04-08 06:24:59.999,2651667.5093069,2447,61.25147,1720900.1243127,0
2023-04-08 06:25:00,28116.41,28144.58,28113.06,28127.56,146.3006,2023-04-08 06:29:59.999,4115539.945728,3274,79.52725,2237105.1621491,0
2023-04-08 06:30:00,28127.57,28140.64,28107.47,28107.47,100.82014,2023-04-08 06:34:59.999,2835715.9068397,2398,44.8733,1262142.4432768,0
2023-04-08 06:35:00,28107.48,28107.48,28095.98,28099.68,44.52579,2023-04-08 06:39:59.999,1251246.6475992,1855,17.80388,500291.6570423,0
2023-04-08 06:40:00,28099.68,28112.74,28099.68,28111.04,61.24259,2023-04-08 06:44:59.999,1721593.8757951,1796,31.86347,895684.5681819,0
2023-04-08 06:45:00,28111.03,28111.07,28108.27,28108.27,35.62503,2023-04-08 06:49:59.999,1001431.8743161,1524,16.13084,453446.7202333,0
2023-04-08 06:50:00,28108.28,28135.98,28106.82,28135.38,106.58599,2023-04-08 06:54:59.999,2997044.9837926,2293,84.72693,2382371.5540954,0
2023-04-08 06:55:00,28135.39,28141.18,28113.12,28113.12,78.68994,2023-04-08 06:59:59.999,2213622.655221,2147,34.42517,968449.893483,0
2023-04-08 07:00:00,28113.13,28122.38,28107.46,28107.99,99.7304,2023-04-08 07:04:59.999,2804115.4339044,2023,69.02172,1940720.2127428,0
2023-04-08 07:05:00,28107.99,28111.56,28103.88,28103.89,43.97273,2023-04-08 07:09:59.999,1236000.4422004,1834,21.32342,599368.2133301,0
2023-04-08 07:10:00,28103.88,28103.89,28096.05,28096.05,37.93564,2023-04-08 07:14:59.999,1065945.2688329,1882,14.71874,413576.5232415,0
2023-04-08 07:15:00,28096.06,28101.47,28096.05,28101.46,45.02033,2023-04-08 07:19:59.999,1265062.7644419,2741,34.13001,959037.9096106,0
2023-04-08 07:20:00,28101.47,28106.39,28101.46,28106.39,37.73375,2023-04-08 07:24:59.999,1060500.8850762,1933,20.50413,576258.6886639,0
2023-04-08 07:25:00,28106.39,28106.39,28100.93,28103.23,96.13898,2023-04-08 07:29:59.999,2701831.2282036,2447,44.39682,1247668.7017139,0
2023-04-08 07:30:00,28103.22,28104.69,28094.38,28095.0,74.14528,2023-04-08 07:34:59.999,2083634.1660119,2683,39.20321,1101721.5986174,0
2023-04-08 07:35:00,28095.0,28104.5,28093.27,28095.0,90.35475,2023-04-08 07:39:59.999,2538985.0633743,2133,42.73852,1200946.2480133,0
2023-04-08 07:40:00,28095.0,28102.16,28088.01,28088.02,34.65673,2023-04-08 07:44:59.999,973717.3266631,1940,15.6494,439678.3186567,0
2023-04-08 07:45:00,28088.02,28089.51,28084.07,28088.56,55.67518,2023-04-08 07:49:59.999,1563792.1849892,2079,27.5194,772947.3908524,0
2023-04-08 07:50:00,28088.55,28088.56,28063.89,28077.92,151.06066,2023-04-08 07:54:59.999,4241337.6470878,3017,69.60424,1954039.382719,0
2023-04-08 07:55:00,28077.93,28088.48,28077.91,28086.22,65.08614,2023-04-08 07:59:59.999,1827770.2399596,2214,31.2601,877847.0169779,0
2023-04-08 08:00:00,28086.22,28086.23,28075.04,28080.28,59.42522,2023-04-08 08:04:59.999,1668626.3380743,1995,29.25703,821493.6767464,0
2023-04-08 08:05:00,28080.28,28089.95,28075.64,28082.7,59.96677,2023-04-08 08:09:59.999,1684094.5981946,1794,25.9032,727424.3903754,0
2023-04-08 08:10:00,28082.71,28092.0,28082.7,28092.0,33.61182,2023-04-08 08:14:59.999,944069.7346486,1493,27.34809,768133.0350242,0
2023-04-08 08:15:00,28091.99,28114.94,28091.99,28097.9,92.75785,2023-04-08 08:19:59.999,2606895.8439359,2339,52.79534,1483725.6498535,0
2023-04-08 08:20:00,28097.9,28098.13,28097.83,28097.99,61.42929,2023-04-08 08:24:59.999,1726037.919903,1266,47.66607,1339320.0871973,0
2023-04-08 08:25:00,28098.0,28098.0,28097.99,28097.99,65.96613,2023-04-08 08:29:59.999,1853515.9415196,1285,28.04409,787982.84082,0
2023-04-08 08:30:00,28097.99,28100.01,28097.99,28098.0,47.6088,2023-04-08 08:34:59.999,1337744.1353509,1311,22.7161,638288.0669588,0
2023-04-08 08:35:00,28097.99,28098.0,28090.1,28090.1,116.66913,2023-04-08 08:39:59.999,3277467.8742936,2371,12.49421,350991.2631257,0
2023-04-08 08:40:00,28090.1,28090.11,28090.1,28090.11,38.77044,2023-04-08 08:44:59.999,1089065.6318038,1246,9.51598,267304.9249578,0
2023-04-08 08:45:00,28090.1,28090.11,28045.0,28055.36,116.78611,2023-04-08 08:49:59.999,3277708.9603949,2557,30.46487,854756.4302344,0
2023-04-08 08:50:00,28055.36,28055.83,28048.56,28048.57,70.76441,2023-04-08 08:54:59.999,1985196.6021954,1530,32.25459,904861.7071946,0
2023-04-08 08:55:00,28048.56,28048.57,28018.61,28025.53,97.53395,2023-04-08 08:59:59.999,2734038.1104568,2389,33.20533,930713.2038074,0
2023-04-08 09:00:00,28025.53,28038.74,28016.58,28038.74,75.42966,2023-04-08 09:04:59.999,2114104.4857437,2365,47.66757,1335994.2056164,0
2023-04-08 09:05:00,28038.73,28038.74,28013.15,28037.93,64.21569,2023-04-08 09:09:59.999,1799867.8558282,1885,33.37698,935483.3122925,0
2023-04-08 09:10:00,28037.94,28052.06,28037.93,28052.05,45.66831,2023-04-08 09:14:59.999,1280884.6241098,1711,34.28805,961678.93389,0
2023-04-08 09:15:00,28052.05,28052.08,28052.05,28052.07,16.58519,2023-04-08 09:19:59.999,465248.7700376,1076,10.55246,296018.2854434,0
2023-04-08 09:20:00,28052.07,28058.79,28041.0,28058.78,45.68624,2023-04-08 09:24:59.999,1281499.9775569,1477,25.69727,720834.5908127,0
2023-04-08 09:25:00,28058.78,28058.99,28058.75,28058.99,30.43369,2023-04-08 09:29:59.999,853933.3046291,1301,20.47769,574579.902217,0
2023-04-08 09:30:00,28058.98,28059.06,28058.94,28058.95,70.25843,2023-04-08 09:34:59.999,1971378.6523359,1093,11.97205,335923.6400604,0
2023-04-08 09:35:00,28058.95,28062.28,28042.14,28056.93,66.35211,2023-04-08 09:39:59.999,1861390.0021065,1925,36.59618,1026585.318597,0
2023-04-08 09:40:00,28056.92,28058.32,28055.94,28058.31,26.13745,2023-04-08 09:44:59.999,733340.7926732,1255,11.64141,326622.9655568,0
2023-04-08 09:45:00,28058.31,28058.6,28056.9,28057.15,26.7378,2023-04-08 09:49:59.999,750200.5596388,1229,12.54127,351877.0810988,0
2023-04-08 09:50:00,28057.15,28057.15,28054.11,28055.98,38.08581,2023-04-08 09:54:59.999,1068508.0168286,1467,19.48263,546585.2573675,0
2023-04-08 09:55:00,28055.97,28055.98,28013.25,28032.49,126.78224,2023-04-08 09:59:59.999,3555348.978921,2578,39.8807,1118228.0202116,0
2023-04-08 10:00:00,28032.49,28034.68,28027.62,28029.99,70.9146,2023-04-08 10:04:59.999,1987830.9693028,1724,27.22511,763126.4976923,0
2023-04-08 10:05:00,28030.0,28030.0,28021.27,28029.98,58.17066,2023-04-08 10:09:59.999,1630369.1168678,1654,38.56363,1080842.7752874,0
2023-04-08 10:10:00,28029.98,28030.02,28028.87,28030.01,46.28068,2023-04-08 10:14:59.999,1297230.0935933,1329,29.31641,821731.7200404,0
2023-04-08 10:15:00,28030.01,28032.23,28030.01,28031.99,40.61516,2023-04-08 10:19:59.999,1138495.1047451,1558,17.3079,485157.1191369,0
2023-04-08 10:20:00,28031.99,28032.0,28012.91,28023.44,115.45026,2023-04-08 10:24:59.999,3235343.603378,2149,47.14929,1321233.176208,0
2023-04-08 10:25:00,28023.43,28023.44,28017.15,28017.16,34.66532,2023-04-08 10:29:59.999,971276.7245405,1365,11.11382,311394.1933064,0
2023-04-08 10:30:00,28017.15,28030.0,28017.15,28030.0,53.45995,2023-04-08 10:34:59.999,1498203.0405671,1993,38.10882,1067969.8014638,0
2023-04-08 10:35:00,28030.0,28030.0,28028.75,28028.76,20.46311,2023-04-08 10:39:59.999,573571.9683595,1184,10.06082,282000.3539821,0
2023-04-08 10:40:00,28028.76,28028.76,27994.7,27995.26,97.50494,2023-04-08 10:44:59.999,2731262.4676882,2880,20.00583,560370.8361354,0
2023-04-08 10:45:00,27995.27,28007.59,27995.26,28007.58,49.2031,2023-04-08 10:49:59.999,1377817.366163,1894,26.38743,738900.5530206,0
2023-04-08 10:50:00,28007.58,28010.15,28006.75,28009.41,43.88222,2023-04-08 10:54:59.999,1229103.5928545,1560,22.42532,628116.5637207,0
2023-04-08 10:55:00,28009.4,28011.62,28008.42,28011.62,58.52475,2023-04-08 10:59:59.999,1639237.0564434,2023,38.25052,1071373.6854536,0
2023-04-08 11:00:00,28011.61,28016.7,28011.61,28015.03,44.87552,2023-04-08 11:04:59.999,1257197.9551325,1673,25.4285,712381.2552782,0
2023-04-08 11:05:00,28015.03,28015.09,28015.03,28015.03,20.94554,2023-04-08 11:09:59.999,586790.1840778,1310,9.04476,253389.3535702,0
2023-04-08 11:10:00,28015.03,28021.7,28009.62,28009.62,47.33691,2023-04-08 11:14:59.999,1326132.6073408,1765,20.15695,564709.3785011,0
2023-04-08 11:15:00,28009.63,28009.63,28009.56,28009.57,23.45346,2023-04-08 11:19:59.999,656921.4514436,1164,11.20412,313822.6512271,0
2023-04-08 11:20:00,28009.58,28009.59,27996.41,27996.42,46.94465,2023-04-08 11:24:59.999,1314834.3118075,1562,17.73731,496807.9870775,0
