Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
2023-12-31 20:40:00,42575.72,42590.0,42561.54,42571.11,49.71629,2023-12-31 20:44:59.999,2116687.1000369,2914,19.92866,848436.7054874,0
2023-12-31 20:45:00,42571.11,42587.02,42504.56,42570.11,105.39706,2023-12-31 20:49:59.999,4484482.2248932,4336,55.23979,2350423.8725649,0
2023-12-31 20:50:00,42570.11,42594.6,42560.22,42590.12,81.74596,2023-12-31 20:54:59.999,3480747.1052239,3960,47.68786,2030466.4003587,0
2023-12-31 20:55:00,42590.13,42590.13,42540.37,42558.01,66.51507,2023-12-31 20:59:59.999,2830514.2612329,3530,32.89571,1399673.3931221,0
2023-12-31 21:00:00,42558.02,42591.96,42550.05,42582.66,39.43013,2023-12-31 21:04:59.999,1678884.8387051,2603,21.22313,903605.1028911,0
2023-12-31 21:05:00,42582.67,42600.0,42574.49,42598.0,55.77657,2023-12-31 21:09:59.999,2375345.2179773,2800,34.95146,1488431.1844331,0
2023-12-31 21:10:00,42597.99,42610.0,42583.66,42591.44,84.48419,2023-12-31 21:14:59.999,3598791.4776374,2677,39.68453,1690377.8641286,0
2023-12-31 21:15:00,42591.45,42670.44,42591.44,42641.05,143.62113,2023-12-31 21:19:59.999,6124367.8442408,3911,56.25771,2398271.3657746,0
2023-12-31 21:20:00,42641.06,42658.26,42614.14,42652.27,79.5748,2023-12-31 21:24:59.999,3392458.6808722,3125,44.59609,1901187.9839415,0
2023-12-31 21:25:00,42652.26,42652.27,42629.3,42629.3,61.78778,2023-12-31 21:29:59.999,2634647.5163292,2084,25.29378,1078468.0837706,0
2023-12-31 21:30:00,42629.31,42641.97,42591.5,42600.01,51.34672,2023-12-31 21:34:59.999,2188115.2674194,2918,27.34354,1165296.5326763,0
2023-12-31 21:35:00,42600.01,42615.11,42535.0,42612.72,80.2871,2023-12-31 21:39:59.999,3418571.0398346,3153,43.24848,1841468.8950129,0
2023-12-31 21:40:00,42612.72,42621.1,42578.69,42601.32,98.51101,2023-12-31 21:44:59.999,4196705.455196,4170,60.53697,2578776.1253968,0
2023-12-31 21:45:00,42601.33,42601.33,42572.29,42578.18,51.42834,2023-12-31 21:49:59.999,2189752.9795269,2538,34.20259,1456237.0639745,0
2023-12-31 21:50:00,42578.17,42578.18,42531.05,42548.0,100.79101,2023-12-31 21:54:59.999,4289612.228379,3266,47.93265,2040107.8795061,0
2023-12-31 21:55:00,42548.01,42548.01,42520.72,42520.72,76.39935,2023-12-31 21:59:59.999,3249495.9395947,2767,43.04755,1830910.8771822,0
2023-12-31 22:00:00,42520.73,42531.1,42481.88,42506.16,124.08752,2023-12-31 22:04:59.999,5274788.3813914,3828,63.46624,2697789.4777413,0
2023-12-31 22:05:00,42506.16,42575.16,42506.15,42543.96,71.66274,2023-12-31 22:09:59.999,3048371.7985347,2991,50.57582,2151159.6024945,0
2023-12-31 22:10:00,42543.97,42543.97,42508.47,42515.95,53.98836,2023-12-31 22:14:59.999,2295706.2287828,2467,28.54825,1213865.3277375,0
2023-12-31 22:15:00,42515.95,42531.1,42426.83,42488.35,100.30635,2023-12-31 22:19:59.999,4261626.3554161,4158,64.97945,2760890.8732714,0
2023-12-31 22:20:00,42488.36,42545.36,42488.35,42528.27,39.09305,2023-12-31 22:24:59.999,1662461.4062731,2128,22.24985,946038.475574,0
2023-12-31 22:25:00,42528.27,42573.5,42528.26,42573.5,87.04388,2023-12-31 22:29:59.999,3704084.9769891,2856,48.57718,2066795.5253578,0
2023-12-31 22:30:00,42573.49,42591.1,42552.0,42552.01,51.88933,2023-12-31 22:34:59.999,2209252.184845,2519,11.99824,510818.4777036,0
2023-12-31 22:35:00,42552.0,42564.89,42501.75,42564.31,59.16416,2023-12-31 22:39:59.999,2516669.9532144,4669,31.06549,1321308.7113839,0
2023-12-31 22:40:00,42564.31,42568.82,42489.93,42489.93,65.19175,2023-12-31 22:44:59.999,2773477.3767101,4969,18.50913,787349.8265348,0
2023-12-31 22:45:00,42489.94,42489.94,42425.0,42429.22,181.81073,2023-12-31 22:49:59.999,7716915.6145668,8476,91.20288,3870941.9583318,0
2023-12-31 22:50:00,42429.21,42429.22,42056.0,42305.83,674.12123,2023-12-31 22:54:59.999,28473927.2715421,26864,251.51715,10616063.0679847,0
2023-12-31 22:55:00,42305.82,42351.99,42252.66,42257.88,303.23501,2023-12-31 22:59:59.999,12826731.6519963,9407,137.41719,5812296.2110606,0
2023-12-31 23:00:00,42257.89,42345.65,42196.61,42282.01,298.32615,2023-12-31 23:04:59.999,12612001.9629414,9310,141.61526,5986215.2462247,0
2023-12-31 23:05:00,42282.01,42334.95,42263.07,42295.99,193.42654,2023-12-31 23:09:59.999,8182941.6452364,6569,84.20171,3561702.3421766,0
2023-12-31 23:10:00,42295.99,42296.0,42215.39,42230.13,146.24654,2023-12-31 23:14:59.999,6178542.0385544,4599,53.28321,2250978.0712378,0
2023-12-31 23:15:00,42230.14,42235.09,42128.71,42149.99,225.95028,2023-12-31 23:19:59.999,9529636.2654753,7244,91.48694,3857635.7489222,0
2023-12-31 23:20:00,42149.99,42150.0,42066.0,42125.78,247.60561,2023-12-31 23:24:59.999,10425790.8543945,8089,84.01791,3537137.4697121,0
2023-12-31 23:25:00,42125.79,42194.43,42121.1,42181.8,141.21438,2023-12-31 23:29:59.999,5953474.3021628,3560,83.07674,3502018.2041326,0
2023-12-31 23:30:00,42181.81,42242.95,42154.34,42229.25,100.96749,2023-12-31 23:34:59.999,4260412.674656,3680,52.43252,2212567.7358271,0
2023-12-31 23:35:00,42229.26,42231.1,42196.39,42231.1,53.31937,2023-12-31 23:39:59.999,2251083.3285944,2189,26.41786,1115327.5652012,0
2023-12-31 23:40:00,42231.1,42241.1,42211.1,42241.09,60.92359,2023-12-31 23:44:59.999,2572536.4901221,2297,35.7511,1509653.184192,0
2023-12-31 23:45:00,42241.09,42273.63,42230.82,42269.83,84.64032,2023-12-31 23:49:59.999,3576456.5866955,2711,46.69022,1973059.4621959,0
2023-12-31 23:50:00,42269.82,42269.83,42221.22,42222.1,76.11355,2023-12-31 23:54:59.999,3215162.1619516,2466,26.50809,1119784.1976508,0
2023-12-31 23:55:00,42222.11,42283.59,42222.1,42283.58,81.40339,2023-12-31 23:59:59.999,3439998.0125063,2822,51.9759,2196278.3819625,0
2024-01-01 00:00:00,42283.58,42397.23,42261.02,42397.23,155.25731,2024-01-01 00:04:59.999,6572925.8325696,6350,106.05732,4490262.4708109,0
2024-01-01 00:05:00,42397.22,42432.74,42385.26,42409.96,141.31102,2024-01-01 00:09:59.999,5993374.7027678,5134,69.45156,2945451.6113849,0
2024-01-01 00:10:00,42409.97,42488.09,42409.96,42488.0,135.14249,2024-01-01 00:14:59.999,5738385.9671913,5167,73.25966,3110337.7450287,0
2024-01-01 00:15:00,42488.0,42554.57,42458.58,42458.85,163.32541,2024-01-01 00:19:59.999,6943229.9761827,6153,82.81591,3520688.5352447,0
2024-01-01 00:20:00,42458.85,42491.1,42445.84,42473.93,117.27112,2024-01-01 00:24:59.999,4979136.0505332,3094,49.06278,2083183.180303,0
2024-01-01 00:25:00,42473.93,42500.0,42412.02,42419.73,111.65236,2024-01-01 00:29:59.999,4739498.028685,4085,43.64197,1852694.0763937,0
2024-01-01 00:30:00,42419.73,42419.73,42354.19,42362.93,77.85936,2024-01-01 00:34:59.999,3299937.7877474,4552,29.46018,1248498.377965,0
2024-01-01 00:35:00,42362.93,42447.82,42355.36,42447.82,149.18862,2024-01-01 00:39:59.999,6324233.376761,3542,114.68252,4861572.6363932,0
2024-01-01 00:40:00,42447.82,42447.82,42396.5,42441.32,92.85846,2024-01-01 00:44:59.999,3939919.629158,2865,47.85757,2030572.8010571,0
2024-01-01 00:45:00,42441.32,42465.52,42422.45,42422.46,59.74817,2024-01-01 00:49:59.999,2536517.2564311,2342,30.61345,1299672.8227301,0
2024-01-01 00:50:00,42422.45,42459.56,42422.45,42459.55,33.134,2024-01-01 00:54:59.999,1406179.0556146,1837,20.60355,874370.3570699,0
2024-01-01 00:55:00,42459.56,42490.74,42455.99,42475.23,34.93276,2024-01-01 00:59:59.999,1483911.3101473,2013,15.06934,640112.2052638,0
2024-01-01 01:00:00,42475.23,42475.23,42435.52,42435.53,86.468,2024-01-01 01:04:59.999,3670754.3574957,2873,57.72521,2450539.6338717,0
2024-01-01 01:05:00,42435.52,42459.22,42431.65,42436.8,58.69942,2024-01-01 01:09:59.999,2491621.3784006,2232,34.04914,1445247.3091055,0
2024-01-01 01:10:00,42436.8,42471.1,42436.8,42466.33,43.59357,2024-01-01 01:14:59.999,1850632.4987253,2151,23.3999,993384.1950028,0
2024-01-01 01:15:00,42466.32,42495.71,42466.32,42493.61,37.14979,2024-01-01 01:19:59.999,1578294.7718379,1870,25.01631,1062740.5126978,0
2024-01-01 01:20:00,42493.61,42513.17,42478.07,42478.07,51.74072,2024-01-01 01:24:59.999,2198985.8734466,2160,20.8198,884659.5909257,0
2024-01-01 01:25:00,42478.07,42511.1,42470.0,42493.16,63.5964,2024-01-01 01:29:59.999,2702706.6762971,2550,34.09872,1449135.0293725,0
2024-01-01 01:30:00,42493.16,42574.5,42493.16,42565.22,64.97471,2024-01-01 01:34:59.999,2764168.6197293,3652,43.14586,1835224.997324,0
2024-01-01 01:35:00,42565.22,42775.0,42565.21,42717.52,420.49157,2024-01-01 01:39:59.999,17946209.906991,18028,271.16706,11571845.8423611,0
2024-01-01 01:40:00,42717.53,42751.73,42675.0,42697.5,157.10679,2024-01-01 01:44:59.999,6710624.907508,5745,102.02477,4357432.6850775,0
2024-01-01 01:45:00,42697.5,42720.0,42653.06,42698.01,113.43382,2024-01-01 01:49:59.999,4842759.2791199,3793,61.47118,2624486.7092217,0
2024-01-01 01:50:00,42698.01,42706.1,42660.0,42664.45,39.00133,2024-01-01 01:54:59.999,1664669.0271795,2470,20.03181,854999.6910033,0
2024-01-01 01:55:00,42664.46,42664.49,42613.56,42613.56,60.12244,2024-01-01 01:59:59.999,2563466.0514107,2872,19.37251,825949.1523128,0
2024-01-01 02:00:00,42613.57,42638.41,42558.82,42563.79,94.92511,2024-01-01 02:04:59.999,4043920.829954,4209,31.65179,1348401.5050111,0
2024-01-01 02:05:00,42563.79,42576.21,42545.45,42548.93,74.69948,2024-01-01 02:09:59.999,3179242.4167908,3496,28.94208,1231698.94643,0
2024-01-01 02:10:00,42548.92,42564.87,42541.1,42556.63,47.67362,2024-01-01 02:14:59.999,2028727.8318541,1936,20.67362,879697.5223304,0
2024-01-01 02:15:00,42556.64,42556.64,42531.1,42535.99,52.35529,2024-01-01 02:19:59.999,2227447.0582409,2260,15.29638,650712.0781934,0
2024-01-01 02:20:00,42535.99,42571.68,42535.99,42546.0,49.60982,2024-01-01 02:24:59.999,2110953.6571933,2012,26.47159,1126281.6753862,0
2024-01-01 02:25:00,42546.0,42546.01,42546.0,42546.01,37.33467,2024-01-01 02:29:59.999,1588440.9709823,1394,10.11623,430405.2227423,0
2024-01-01 02:30:00,42546.0,42606.25,42535.99,42606.25,68.94953,2024-01-01 02:34:59.999,2935991.8797991,2467,45.3088,1929323.1154059,0
2024-01-01 02:35:00,42606.24,42606.25,42572.33,42572.34,60.02304,2024-01-01 02:39:59.999,2556424.4126123,2393,26.08898,1111061.392996,0
2024-01-01 02:40:00,42572.33,42572.34,42533.0,42535.75,64.16796,2024-01-01 02:44:59.999,2730223.8133277,2339,20.84678,886981.0301993,0
2024-01-01 02:45:00,42535.74,42545.68,42511.47,42511.47,28.48084,2024-01-01 02:49:59.999,1211398.1071797,2180,7.3088,310869.1834691,0
2024-01-01 02:50:00,42511.47,42590.0,42500.0,42566.22,63.46468,2024-01-01 02:54:59.999,2701006.6852983,3213,31.68152,1348137.8672712,0
2024-01-01 02:55:00,42566.22,42581.1,42562.86,42581.1,43.53576,2024-01-01 02:59:59.999,1853600.310005,1964,24.60207,1047447.7603271,0
2024-01-01 03:00:00,42581.09,42586.64,42552.3,42552.3,59.48096,2024-01-01 03:04:59.999,2532362.5806071,2374,30.34703,1291950.0356542,0
2024-01-01 03:05:00,42552.31,42571.13,42538.6,42538.61,48.83862,2024-01-01 03:09:59.999,2078290.8760361,2388,26.26953,1117848.7459307,0
2024-01-01 03:10:00,42538.61,42553.99,42501.67,42508.24,60.82908,2024-01-01 03:14:59.999,2587051.0037645,2664,24.20473,1029466.9966435,0
2024-01-01 03:15:00,42508.24,42508.24,42456.0,42466.0,77.71739,2024-01-01 03:19:59.999,3301187.8342386,3775,31.83724,1352308.7320898,0
2024-01-01 03:20:00,42466.0,42485.62,42437.45,42439.87,50.33267,2024-01-01 03:24:59.999,2137290.0362723,2632,18.07255,767307.2011415,0
2024-01-01 03:25:00,42439.87,42450.0,42419.39,42429.47,47.79376,2024-01-01 03:29:59.999,2028096.3250549,2453,20.09574,852691.570868,0
2024-01-01 03:30:00,42429.47,42459.02,42412.89,42412.89,51.60541,2024-01-01 03:34:59.999,2189881.7283241,2573,21.27117,902665.0951218,0
2024-01-01 03:35:00,42412.89,42431.1,42382.0,42388.06,48.53514,2024-01-01 03:39:59.999,2058280.356035,3271,19.66044,833794.7498218,0
2024-01-01 03:40:00,42388.07,42391.75,42230.08,42302.19,98.9064,2024-01-01 03:44:59.999,4186100.5747159,7123,31.85445,1347899.721577,0
2024-01-01 03:45:00,42302.19,42345.55,42243.99,42345.55,108.12565,2024-01-01 03:49:59.999,4572750.0995303,3992,71.86554,3039486.0897461,0
2024-01-01 03:50:00,42345.54,42358.84,42298.69,42316.96,79.18977,2024-01-01 03:54:59.999,3351926.039913,3016,28.62206,1211539.242505,0
2024-01-01 03:55:00,42316.95,42351.09,42312.0,42330.49,63.44906,2024-01-01 03:59:59.999,2685832.8196218,2359,32.27161,1366038.1947505,0
2024-01-01 04:00:00,42330.5,42369.4,42322.6,42358.97,49.56216,2024-01-01 04:04:59.999,2099008.9214747,2350,29.35803,1243282.1105011,0
2024-01-01 04:05:00,42358.97,42377.43,42355.0,42355.01,33.87225,2024-01-01 04:09:59.999,1435165.3631887,2041,17.13346,725914.9109073,0
2024-01-01 04:10:00,42355.0,42359.16,42273.26,42287.5,74.28473,2024-01-01 04:14:59.999,3143789.3475515,3600,25.97132,1099216.2620747,0
2024-01-01 04:15:00,42287.5,42294.3,42244.0,42269.57,90.04513,2024-01-01 04:19:59.999,3805845.4799148,4327,49.13956,2076794.0041505,0
2024-01-01 04:20:00,42269.57,42315.0,42209.46,42315.0,102.89786,2024-01-01 04:24:59.999,4348026.0546068,4972,60.46327,2555373.2448435,0
2024-01-01 04:25:00,42315.0,42315.0,42274.24,42307.39,68.3115,2024-01-01 04:29:59.999,2888830.3114983,2833,37.19047,1572735.0438163,0
2024-01-01 04:30:00,42307.4,42321.78,42283.86,42320.28,53.50252,2024-01-01 04:34:59.999,2263703.6324133,2490,22.68849,959959.1019762,0
2024-01-01 04:35:00,42320.28,42340.05,42320.28,42339.55,42.73602,2024-01-01 04:39:59.999,1809056.2010274,2331,17.54478,742642.9515739,0
2024-01-01 04:40:00,42339.56,42345.08,42306.4,42310.98,56.97938,2024-01-01 04:44:59.999,2411921.6463905,2885,18.98221,803511.4909011,0
2024-01-01 04:45:00,42310.99,42358.5,42304.0,42357.04,57.80545,2024-01-01 04:49:59.999,2447062.7010416,2754,36.6149,1550027.2321897,0
2024-01-01 04:50:00,42357.04,42366.8,42345.22,42366.79,37.14453,2024-01-01 04:54:59.999,1573248.0053779,2141,23.45083,993256.9473266,0
2024-01-01 04:55:00,42366.8,42399.99,42360.01,42399.99,48.27607,2024-01-01 04:59:59.999,2045963.3362535,3314,32.5828,1380905.6317244,0
2024-01-01 05:00:00,42399.98,42406.0,42315.0,42320.92,77.28996,2024-01-01 05:04:59.999,3274640.2884851,3955,25.39817,1076252.2577374,0
2024-01-01 05:05:00,42320.92,42354.0,42320.91,42339.99,56.65702,2024-01-01 05:09:59.999,2399057.4834345,2461,30.12791,1275613.9399626,0
2024-01-01 05:10:00,42340.0,42356.79,42339.99,42352.0,55.22883,2024-01-01 05:14:59.999,2338697.817294,2236,29.67607,1256626.3286695,0
2024-01-01 05:15:00,42352.0,42361.1,42337.96,42356.0,98.33937,2024-01-01 05:19:59.999,4164798.7137293,2588,59.49585,2519634.3597002,0
2024-01-01 05:20:00,42355.99,42356.0,42338.32,42338.33,29.6993,2024-01-01 05:24:59.999,1257564.3324855,1972,14.05626,595160.8512849,0
2024-01-01 05:25:00,42338.32,42345.19,42297.9,42297.91,54.5242,2024-01-01 05:29:59.999,2307725.3483537,2293,18.44849,780847.0208194,0
2024-01-01 05:30:00,42297.91,42321.13,42296.4,42312.73,58.06095,2024-01-01 05:34:59.999,2456436.8970366,3137,31.31976,1325021.1198232,0
2024-01-01 05:35:00,42312.72,42312.73,42278.0,42280.0,34.84772,2024-01-01 05:39:59.999,1473649.5189899,2192,16.72399,707155.6568296,0
2024-01-01 05:40:00,42280.0,42305.38,42278.0,42300.02,78.9122,2024-01-01 05:44:59.999,3337338.2776322,2366,53.09329,2245276.1947477,0
2024-01-01 05:45:00,42300.01,42300.02,42234.35,42237.98,66.93666,2024-01-01 05:49:59.999,2828369.9913628,2877,11.26952,476189.2752243,0
2024-01-01 05:50:00,42237.99,42242.03,42211.47,42227.97,61.3415,2024-01-01 05:54:59.999,2590360.1059338,2838,22.51389,950701.4472437,0
2024-01-01 05:55:00,42227.97,42234.01,42180.77,42234.01,64.69381,2024-01-01 05:59:59.999,2730894.7016728,3285,28.56992,1206116.4188994,0
2024-01-01 06:00:00,42234.01,42277.3,42208.68,42277.29,69.10295,2024-01-01 06:04:59.999,2919284.7497771,2769,44.13096,1864491.9997851,0
2024-01-01 06:05:00,42277.3,42301.98,42275.0,42290.19,72.05076,2024-01-01 06:09:59.999,3046874.4420141,1882,44.9607,1901107.2062108,0
2024-01-01 06:10:00,42290.19,42290.19,42262.0,42276.01,50.05483,2024-01-01 06:14:59.999,2116169.3208024,2130,20.3274,859324.3899785,0
2024-01-01 06:15:00,42276.0,42344.76,42270.22,42342.01,50.25578,2024-01-01 06:19:59.999,2126588.4985209,2361,39.79126,1683658.8205865,0
2024-01-01 06:20:00,42342.01,42342.01,42281.1,42311.16,37.33549,2024-01-01 06:24:59.999,1579426.5296689,2200,14.81708,626708.9484539,0
2024-01-01 06:25:00,42311.16,42321.1,42305.71,42321.1,30.05723,2024-01-01 06:29:59.999,1271797.6123847,1718,18.85493,797779.0657043,0
2024-01-01 06:30:00,42321.1,42346.78,42309.15,42336.91,51.46283,2024-01-01 06:34:59.999,2178321.6146041,2190,30.4377,1288385.9170826,0
2024-01-01 06:35:00,42336.92,42361.3,42336.91,42354.99,65.41935,2024-01-01 06:39:59.999,2770663.1218655,5758,37.49866,1588043.9354412,0
2024-01-01 06:40:00,42354.99,42385.57,42354.99,42377.62,39.59875,2024-01-01 06:44:59.999,1677979.1652448,3995,24.75742,1049011.3620295,0
2024-01-01 06:45:00,42377.61,42404.99,42372.52,42380.05,60.16833,2024-01-01 06:49:59.999,2550230.4411318,3519,31.96817,1354798.1713513,0
2024-01-01 06:50:00,42380.06,42424.82,42376.43,42411.51,40.13392,2024-01-01 06:54:59.999,1701705.5336743,2087,21.61323,916302.752907,0
2024-01-01 06:55:00,42411.5,42411.51,42391.29,42396.69,35.73228,2024-01-01 06:59:59.999,1515074.8150606,2044,19.57759,830072.6846895,0
2024-01-01 07:00:00,42396.69,42478.25,42396.68,42432.01,72.01969,2024-01-01 07:04:59.999,3056570.4092575,3609,39.69689,1684312.0558108,0
2024-01-01 07:05:00,42432.0,42481.1,42431.1,42471.1,130.37551,2024-01-01 07:09:59.999,5535496.9191571,3173,80.26048,3407508.0810755,0
2024-01-01 07:10:00,42471.1,42475.59,42451.82,42454.01,40.91418,2024-01-01 07:14:59.999,1737379.5026069,1978,13.81547,586649.2166351,0
2024-01-01 07:15:00,42454.01,42460.18,42441.53,42453.99,48.16574,2024-01-01 07:19:59.999,2044695.2142722,2386,27.56556,1170137.6313888,0
2024-01-01 07:20:00,42454.0,42472.36,42434.87,42454.64,55.80331,2024-01-01 07:24:59.999,2369020.5172294,2529,29.12042,1236246.454475,0
2024-01-01 07:25:00,42454.64,42500.0,42454.63,42487.7,60.76327,2024-01-01 07:29:59.999,2581211.3437186,2598,28.88536,1226911.9617516,0
2024-01-01 07:30:00,42487.7,42500.0,42481.1,42495.21,55.9361,2024-01-01 07:34:59.999,2376853.3057639,1949,20.11597,854727.3772279,0
2024-01-01 07:35:00,42495.22,42500.0,42495.21,42496.55,30.61851,2024-01-01 07:39:59.999,1301214.947012,1983,12.67423,538614.8181227,0
2024-01-01 07:40:00,42496.55,42496.55,42446.71,42446.72,44.09963,2024-01-01 07:44:59.999,1872809.5754083,1982,7.1529,303716.2093785,0
2024-01-01 07:45:00,42446.71,42470.0,42432.56,42463.5,51.69519,2024-01-01 07:49:59.999,2194709.6965322,2129,29.64244,1258350.869291,0
2024-01-01 07:50:00,42463.5,42470.82,42463.1,42470.81,26.74081,2024-01-01 07:54:59.999,1135584.6584592,1524,18.39978,781363.087101,0
2024-01-01 07:55:00,42470.81,42492.47,42466.71,42492.46,36.54524,2024-01-01 07:59:59.999,1552383.4932359,1821,17.91488,761020.7958908,0
2024-01-01 08:00:00,42492.46,42529.91,42452.58,42460.0,66.89441,2024-01-01 08:04:59.999,2842639.1103269,3640,24.29502,1032320.9500275,0
2024-01-01 08:05:00,42460.0,42484.89,42459.99,42484.89,27.37371,2024-01-01 08:09:59.999,1162731.3476071,1783,14.75728,626782.319539,0
2024-01-01 08:10:00,42484.89,42522.02,42484.88,42514.28,42.90422,2024-01-01 08:14:59.999,1823809.4346385,1956,20.29979,862801.6072237,0
2024-01-01 08:15:00,42514.28,42514.31,42507.98,42514.21,23.44207,2024-01-01 08:19:59.999,996593.3301662,1490,9.34058,397085.7878899,0
2024-01-01 08:20:00,42514.22,42537.53,42510.84,42510.84,35.56674,2024-01-01 08:24:59.999,1512554.7676254,1998,20.60601,876290.9017425,0
2024-01-01 08:25:00,42510.84,42510.85,42477.6,42482.0,34.46125,2024-01-01 08:29:59.999,1464176.6048002,2000,12.54207,532824.1789123,0
2024-01-01 08:30:00,42482.0,42504.79,42461.1,42461.1,36.95204,2024-01-01 08:34:59.999,1569962.5932953,2306,12.0861,513518.144268,0
2024-01-01 08:35:00,42461.1,42490.32,42461.1,42472.51,21.65574,2024-01-01 08:39:59.999,919893.7679385,1832,9.88031,419680.8183633,0
2024-01-01 08:40:00,42472.51,42493.68,42472.5,42492.91,30.91991,2024-01-01 08:44:59.999,1313722.1925371,1650,19.32211,820930.3663812,0
2024-01-01 08:45:00,42492.91,42547.33,42489.95,42531.32,36.51907,2024-01-01 08:49:59.999,1552689.287681,2466,21.30838,905894.443085,0
2024-01-01 08:50:00,42531.31,42544.38,42517.63,42544.37,29.55121,2024-01-01 08:54:59.999,1256703.7165481,1939,15.38523,654300.869387,0
2024-01-01 08:55:00,42544.37,42556.5,42544.37,42549.99,40.95328,2024-01-01 08:59:59.999,1742555.9181834,1986,22.84362,971988.0365025,0
2024-01-01 09:00:00,42550.0,42569.48,42548.0,42569.48,34.45314,2024-01-01 09:04:59.999,1466402.8252752,2294,18.89161,804041.4568263,0
2024-01-01 09:05:00,42569.48,42569.48,42548.0,42548.0,50.11204,2024-01-01 09:09:59.999,2132484.4446388,2613,21.36664,909179.5693753,0
